TIC ID;TOI;TESS Disposition;Source;Period (days);Stellar Radius (R_Sun);Stellar Mass (M_Sun);Date TOI Alerted (UTC);Date TOI Updated (UTC);Date Modified;Comments
45299834;2923.01;PC;qlp;43.226.285;1.25;1.17;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
45048546;2924.01;PC;qlp;73.502.169;1.35;1.36;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
44510874;2925.01;PC;qlp;15.720.089;1.51;1.6;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
34499178;2926.01;PC;qlp;24.249.041;1.92;1.39;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
33651215;2927.01;PC;qlp;13.868.302;1.22;1.55;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
33159936;2928.01;PC;qlp;28.457.134;1.3;1.51;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
31975443;2929.01;PC;qlp;20.391.352;.89;1.03;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
30300445;2930.01;PC;qlp;72.041.454;2.34;1.6;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
29505837;2931.01;PC;qlp;86.681.997;1.77;1.16;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
29418536;2932.01;PC;qlp;32.569.118;2.1;1.66;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
29336129;2933.01;PC;qlp;16.360.871;1.68;1.27;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
28945511;2934.01;PC;qlp;11.239.749;.95;1.2;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
24837152;2935.01;PC;qlp;55.698.287;1.22;1.03;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
22020459;2936.01;PC;qlp;13.328.042;1.67;1.36;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
18794442;2937.01;PC;qlp;20.139.493;1.56;1.14;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
11417087;2938.01;PC;qlp;4.942.456;.92;.969;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
5485318;2939.01;PC;qlp;48.306.667;1.44;1.36;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
5224772;2940.01;PC;qlp;45.991.516;;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
4729001;2941.01;PC;qlp;0.7127815;.98;;04/06/2021;10/11/2021;03/12/2021 12:01;found in faint-star QLP search
3840990;2942.01;PC;qlp;3.525.723;1.85;1.3;04/06/2021;10/11/2021;29/11/2021 00:00;found in faint-star QLP search
3233861;2943.01;PC;qlp;0.7123317;.98;.76;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
340700241;2944.01;PC;qlp;77.920.268;1.45;1.24;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
286152207;2945.01;PC;qlp;32.006.677;2.09;1.7;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
302798365;2946.01;PC;qlp;49.186.433;.72;.69;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
374847873;2947.01;EB;qlp;20.391.741;;;04/06/2021;05/10/2021;29/10/2021 00:00;found in faint-star QLP search
357896777;2948.01;PC;qlp;27.557.652;1.18;;04/06/2021;09/11/2021;13/11/2021 12:04;V-shaped
357299852;2949.01;PC;qlp;28.652.288;1.06;1.09;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
356206412;2950.01;PC;qlp;32.690.486;1.55;1.27;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
304025075;2951.01;PC;qlp;3.029.136;;;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
302527524;2952.01;PC;qlp;107.845.114;.51;.50723;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
469184909;2953.01;PC;qlp;12.926.975;;;04/06/2021;04/11/2021;23/03/2022 00:00;found in faint-star QLP search
464328419;2954.01;PC;qlp;48.397.135;;;04/06/2021;04/06/2021;23/03/2022 00:00;V-shaped
464326872;2955.01;PC;qlp;0.5542332;2.43;1.68;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
463508231;2956.01;PC;qlp;4.127.728;.9;1.05;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
463469906;2957.01;PC;qlp;15.316.308;1.27;1.4;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
463203560;2958.01;PC;qlp;19.902.221;1.07;1.2;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
462162963;2959.01;PC;qlp;13.550.447;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
462072242;2960.01;PC;qlp;20.916.623;2.36;1.38;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
446684383;2961.01;PC;qlp;46.259.138;1.44;1.68;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
444394183;2962.01;PC;qlp;40.211.797;2.79;;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
441334829;2963.01;PC;qlp;44.433.921;1.23;1.79;04/06/2021;10/11/2021;23/03/2022 00:00;V-shaped
439512298;2964.01;PC;qlp;38.331.282;1.24;2.08;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
146841337;2965.01;PC;qlp;42.672.965;1.79;1.35;04/06/2021;10/11/2021;23/03/2022 00:00;V-shaped
136504576;2966.01;PC;qlp;15.245.307;2.44;1.01;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
103245940;2967.01;PC;qlp;32.517.862;.92;1.05;04/06/2021;10/11/2021;13/11/2021 12:04;V-shaped
103183399;2968.01;PC;qlp;0.7327757;;;04/06/2021;05/11/2021;13/11/2021 12:04;found in faint-star QLP search
36452991;2969.01;PC;qlp;18.237.148;.78;.72;04/06/2021;10/11/2021;23/03/2022 00:00;V-shaped
461136782;2970.01;PC;qlp;4.420.983;;;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
453452264;2971.01;PC;qlp;48.405.428;1.08;1.06;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
448536355;2972.01;PC;qlp;28.371.201;1.2;.91;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
437259571;2973.01;PC;qlp;27.519.326;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
437253811;2974.01;PC;qlp;0.689421;2.6;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
423393242;2975.01;PC;qlp;0.4269642;.96;.92;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
413372087;2976.01;PC;qlp;3.485.031;1.18;1.09;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
361343239;2977.01;PC;qlp;23.505.698;1.22;;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
315096343;2978.01;PC;qlp;43.497.551;1.88;1.02;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
311252710;2979.01;PC;qlp;54.916.221;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
289931756;2980.01;PC;qlp;35.910.692;1.09;1.02;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
287145649;2981.01;PC;qlp;36.015.056;1.03;1.13;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
211446495;2982.01;PC;qlp;48.701.613;.55;.9;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
168449943;2983.01;PC;qlp;34.287.311;.91;.89;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
168405330;2984.01;PC;qlp;9.162.268;.75;.811;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
168384845;2985.01;PC;qlp;38.996.784;2.01;1.28;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
148497855;2986.01;PC;qlp;32.783.445;1.49;1.09;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
141631253;2987.01;PC;qlp;16.709.636;1.27;1.56;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
105759569;2988.01;PC;qlp;18.861.708;1.36;;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
97825640;2989.01;PC;qlp;31.228.396;.77;.666;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
73433128;2990.01;PC;qlp;74.659.746;1.95;1.3;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
49046332;2991.01;PC;qlp;55.809.252;.76;.7;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
49045066;2992.01;PC;qlp;300.782;1.54;1.11;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
48768158;2993.01;PC;qlp;23.378.096;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
36718161;2994.01;PC;qlp;40.257.967;;;04/06/2021;05/11/2021;29/11/2021 00:00;found in faint-star QLP search
36381058;2995.01;PC;qlp;16.563.817;1.38;1.33;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
35855047;2996.01;PC;qlp;23.607.613;1.18;1.08;04/06/2021;04/06/2021;29/11/2021 00:00;found in faint-star QLP search
35652085;2997.01;PC;qlp;22.054.872;2.09;1.24;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
34737413;2998.01;PC;qlp;15.297.119;2.05;1.41;04/06/2021;09/11/2021;29/11/2021 00:00;found in faint-star QLP search
34505005;2999.01;PC;qlp;51.627.718;1.08;1.44;04/06/2021;09/11/2021;29/11/2021 00:00;found in faint-star QLP search
23435610;3000.01;PC;qlp;520.807;.94;1.05;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
468977648;3001.01;PC;qlp;2.090.218;2.08;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
402053027;3002.01;PC;qlp;77.971.071;1.47;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
400762242;3003.01;PC;qlp;16.224.281;1.98;1.73;04/06/2021;09/11/2021;29/11/2021 00:00;found in faint-star QLP search
400395395;3004.01;PC;qlp;32.891.219;1.64;1.52;04/06/2021;09/11/2021;08/01/2022 12:02;found in faint-star QLP search
386297468;3005.01;PC;qlp;20.958.074;1.6;1.46;04/06/2021;09/11/2021;23/03/2022 00:00;found in faint-star QLP search
386161311;3006.01;PC;qlp;861.346;1.6;1.38;04/06/2021;09/11/2021;29/11/2021 00:00;found in faint-star QLP search
384034837;3007.01;PC;qlp;42.768.515;1.73;1.01;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
383666033;3008.01;EB;qlp;39.678.136;1.03;1.16;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
357634632;3009.01;PC;qlp;3.365.343;1.83;2.44;04/06/2021;09/11/2021;23/03/2022 00:00;found in faint-star QLP search
357202877;3010.01;PC;qlp;95.537.684;1.27;1.05;04/06/2021;09/11/2021;23/03/2022 00:00;found in faint-star QLP search
356461227;3011.01;PC;qlp;18.418.712;;;04/06/2021;09/11/2021;13/11/2021 12:04;V-shaped
437560683;3012.01;PC;qlp;30.918.287;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
383949205;3013.01;PC;qlp;54.722.557;2.8;1.06;04/06/2021;04/11/2021;13/11/2021 12:04;found in faint-star QLP search
383806208;3014.01;PC;qlp;17.946.783;1.68;1.26;04/06/2021;04/11/2021;13/11/2021 12:04;found in faint-star QLP search
357801293;3015.01;PC;qlp;42.745.762;1.79;1.27;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
356200601;3016.01;PC;qlp;51.139.634;1.49;1.31;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
122418622;3017.01;PC;qlp;3.052.529;1.38;1.46;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
45684223;3018.01;PC;qlp;65.832.019;.97;1.04;04/06/2021;09/11/2021;07/12/2021 12:05;found in faint-star QLP search
45296362;3019.01;PC;qlp;59.594.909;1;1.09;04/06/2021;09/11/2021;10/11/2021 12:05;V-shaped
45191604;3020.01;PC;qlp;30.327.366;1.79;1.58;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
45054849;3021.01;PC;qlp;112.645.152;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
287721202;3022.01;PC;qlp;8.990.904;1.07;.93;04/06/2021;05/11/2021;13/11/2021 12:04;V-shaped
454248975;3023.01;PC;qlp;3.901.455;1.69;.97;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
452576848;3024.01;PC;qlp;25.076.129;1.16;1.11;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
452464529;3025.01;PC;qlp;36.796.169;1.42;1.05;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
449491381;3026.01;PC;qlp;48.204.581;1.13;1.11;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
282091492;3027.01;PC;qlp;33.791.838;1.67;1.13;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
467955232;3028.01;PC;qlp;30.551.414;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
465540915;3029.01;PC;qlp;20.250.957;;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
465275307;3030.01;PC;qlp;21.512.796;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
460686828;3031.01;PC;qlp;39.935.853;.94;1.02;04/06/2021;09/11/2021;23/03/2022 00:00;V-shaped
401283491;3032.01;PC;qlp;34.677.103;1.18;1;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
398725538;3033.01;PC;qlp;39.982.381;.88;.97;04/06/2021;04/06/2021;29/10/2021 00:00;V-shaped
391645374;3034.01;PC;qlp;14.035.951;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
390444761;3035.01;PC;qlp;52.810.004;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
390157607;3036.01;PC;qlp;0.3859142;1.05;1.43;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
376209245;3037.01;PC;qlp;21.358.018;1.52;1.7;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
376036292;3038.01;PC;qlp;2.968.003;1.59;1.18;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
373033374;3039.01;PC;qlp;34.129.773;1.13;1.01;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
372596795;3040.01;PC;qlp;35.366.051;1.19;1.12;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
371864043;3041.01;PC;qlp;29.599.541;1.84;1.22;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
361219651;3042.01;PC;qlp;27.559.464;;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
360706000;3043.01;PC;qlp;23.725.483;2.08;1.11;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
357538688;3044.01;PC;qlp;132.681.095;2.48;1.27;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
344568128;3045.01;PC;qlp;23.302.685;1.77;1.83;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
323966987;3046.01;PC;qlp;41.346.479;1.35;1.25;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
316652224;3047.01;PC;qlp;27.024.736;1.57;1.85;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
304426002;3048.01;PC;qlp;57.681.637;;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
303867090;3049.01;EB;qlp;13.168.344;;;04/06/2021;05/10/2021;29/10/2021 00:00;found in faint-star QLP search
302003748;3050.01;PC;qlp;59.397.771;1.55;.98;04/06/2021;04/06/2021;29/10/2021 00:00;V-shaped
288224503;3051.01;PC;qlp;29.490.119;2.15;1.33;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
287584141;3052.01;PC;qlp;23.103.366;2.01;1.65;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
269859655;3053.01;PC;qlp;29.920.652;1.01;.9;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
267712001;3054.01;PC;qlp;28.280.584;1.16;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
160522555;3055.01;PC;qlp;13.071.566;.96;1.09;04/06/2021;04/06/2021;23/03/2022 00:00;V-shaped
67798337;3056.01;PC;qlp;18.093.381;1.77;1.5;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
67622702;3057.01;PC;qlp;0.5800375;1.33;1.49;04/06/2021;04/06/2021;29/10/2021 00:00;V-shaped
464711858;3058.01;PC;qlp;23.483.946;1.82;1.17;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
464067218;3059.01;PC;qlp;13.933.698;;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
463681005;3060.01;PC;qlp;0.5465382;1.66;1.14;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
463590116;3061.01;PC;qlp;13.180.642;;;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
463343283;3062.01;PC;qlp;4.867.001;1.21;1.16;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
463103749;3063.01;PC;qlp;19.503.727;;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
463070290;3064.01;PC;qlp;0.6770192;;;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
462135459;3065.01;PC;qlp;16.995.805;1.35;2.45;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
461968320;3066.01;PC;qlp;122.027.867;1.13;1.31;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
459157691;3067.01;PC;qlp;74.365.725;2.29;2.34;04/06/2021;10/11/2021;23/03/2022 00:00;V-shaped
458995583;3068.01;PC;qlp;15.959.199;;;04/06/2021;10/11/2021;13/11/2021 12:04;V-shaped
457268255;3069.01;PC;qlp;38.277.062;1.18;1.38;04/06/2021;10/11/2021;29/11/2021 00:00;found in faint-star QLP search
452049244;3070.01;PC;qlp;0.6587357;2.41;1.34;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
452006073;3071.01;PC;qlp;12.670.986;1.36;1.23;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
451084885;3072.01;PC;qlp;29.823.739;1.81;1.49;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
448744179;3073.01;PC;qlp;31.419.909;1.05;.94;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
447976172;3074.01;PC;qlp;53.583.725;;;04/06/2021;04/11/2021;13/11/2021 12:04;found in faint-star QLP search
447891218;3075.01;PC;qlp;18.026.674;1.72;1.1;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
447593267;3076.01;PC;qlp;78.579.947;;;04/06/2021;04/06/2021;29/11/2021 00:00;found in faint-star QLP search
443341002;3077.01;PC;qlp;63.599.636;2.07;1.8;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
443042089;3078.01;PC;qlp;0.5496848;1.84;1.7;04/06/2021;04/11/2021;05/11/2021 12:07;found in faint-star QLP search
441444262;3079.01;PC;qlp;19.906.183;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
439926641;3080.01;PC;qlp;45.744.909;1.7;1.54;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
432467894;3081.01;PC;qlp;34.365.075;2.63;;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
428699140;3082.01;PC;spoc;192.687.551.303.156;.684655010700226;.664;04/06/2021;09/07/2021;29/10/2021 00:00;found in faint-star QLP search
405620289;3083.01;PC;qlp-s46-tois;21.532.179;1.68;1.11;04/06/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
397423462;3084.01;PC;qlp;51.057.571;1.01;.96;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
376740324;3085.01;EB;qlp;45.300.175;;;04/06/2021;05/10/2021;29/10/2021 00:00;found in faint-star QLP search
374158843;3086.01;PC;qlp;109.506.335;.73;.71;04/06/2021;10/11/2021;29/11/2021 00:00;found in faint-star QLP search
364427226;3087.01;PC;qlp;41.414.861;;;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
362607799;3088.01;PC;qlp;26.337.971;;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
347715478;3089.01;PC;qlp-s46-tois;93.096.136;.93;;04/06/2021;11/03/2022;25/03/2022 12:06;found in faint-star QLP search
309913305;3090.01;PC;qlp;63.272.109;;;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
306255021;3091.01;PC;qlp;27.496.515;1.77;2.6;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
274911536;3092.01;PC;qlp;44.163.989;.93;1.22;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
272885406;3093.01;PC;qlp;43.653.308;1.57;1.58;04/06/2021;09/11/2021;13/11/2021 12:04;found in faint-star QLP search
272645619;3094.01;PC;qlp;28.396.238;1.16;;04/06/2021;10/11/2021;23/03/2022 00:00;found in faint-star QLP search
270075071;3095.01;PC;qlp;42.839.945;1.03;1.11;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
229465678;3096.01;PC;qlp;44.273.519;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
163262555;3097.01;PC;qlp;13.684.064;.89;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
163260812;3098.01;PC;qlp;47.332.043;1.35;1.3;04/06/2021;04/06/2021;23/03/2022 00:00;found in faint-star QLP search
163030461;3099.01;PC;qlp;25.543.095;.95;1.1;04/06/2021;10/11/2021;23/02/2022 00:00;found in faint-star QLP search
162620529;3100.01;PC;qlp;32.907.468;1.08;1.2;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
157213708;3101.01;PC;qlp;40.416.494;1.79;1.08;04/06/2021;04/06/2021;25/11/2021 12:05;found in faint-star QLP search
147092818;3102.01;PC;qlp;38.769.776;;;04/06/2021;10/11/2021;13/11/2021 12:04;found in faint-star QLP search
133129971;3103.01;PC;qlp;43.437.796;1.32;1.34;04/06/2021;04/11/2021;13/11/2021 12:04;found in faint-star QLP search
132963419;3104.01;PC;qlp;103.069.451;;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
124454726;3105.01;PC;qlp;53.414.857;1.1;1.13;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
124453339;3106.01;PC;qlp;14.852.514;1.28;;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
124174267;3107.01;PC;qlp;47.360.504;1.6;1.04;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
124146529;3108.01;PC;qlp;6.898.768;.85;.89;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
120723776;3109.01;PC;qlp;28.831.285;1.77;;04/06/2021;04/06/2021;02/11/2021 14:52;found in faint-star QLP search
104022675;3110.01;PC;qlp;0.7430055;1.11;1;04/06/2021;04/06/2021;29/10/2021 00:00;found in faint-star QLP search
